subject,list,item,input,output,study,recall,repeat,intrusion,task,category,period,category_input
24,18,FLOOR,9,17,true,true,0,false,3,PARTS OF A BUILDING,3,3
24,18,MAUVE,10,2,true,true,0,false,3,COLORS,1,4
24,18,STAIRWAY,11,n/a,true,false,0,false,3,PARTS OF A BUILDING,3,4
24,18,SAGE,12,n/a,true,false,0,false,3,SEASONINGS,2,4
24,18,WALLS,13,16,true,true,0,false,3,PARTS OF A BUILDING,3,5
24,18,FUCHSIA,14,n/a,true,false,0,false,3,COLORS,1,5
24,18,OREGANO,15,9,true,true,0,false,3,SEASONINGS,2,5
24,18,INDIGO,16,5,true,true,0,false,3,COLORS,1,6
24,18,ENTRANCE,17,12,true,true,0,false,3,PARTS OF A BUILDING,3,6
24,18,GARLIC,18,8,true,true,0,false,3,SEASONINGS,2,6
24,18,CELLAR,19,15,true,true,0,false,3,PARTS OF A BUILDING,3,7
24,18,CLOVES,20,7,true,true,0,false,3,SEASONINGS,2,7
24,18,MAGENTA,21,3,true,true,0,false,3,COLORS,1,7
24,18,BASIL,22,n/a,true,false,0,false,3,SEASONINGS,2,8
24,18,ROOM,23,13,true,true,0,false,3,PARTS OF A BUILDING,3,8
24,18,MAROON,24,1,true,true,0,false,3,COLORS,1,8
24,19,KENTUCKY,1,4,true,true,0,false,1,STATES,1,1
24,19,BLOCKS,2,9,true,true,0,false,1,TOYS,1,1
24,19,BASEMENT,3,8,true,true,0,false,1,PARTS OF A BUILDING,1,1
24,19,MACKEREL,4,6,true,true,0,false,1,FISH,1,1
24,19,MICROBIOLOGY,5,7,true,true,0,false,1,SCIENCES,1,1
24,19,PHOSPHOROUS,6,n/a,true,false,0,false,1,CHEMICAL ELEMENTS,1,1
24,19,BRANDON,7,n/a,true,false,0,false,1,BOY NAMES,1,1
24,19,CAVERN,8,n/a,true,false,0,false,1,NATURAL EARTH FORMATIONS,1,1
24,19,CROSS COUNTRY,9,n/a,true,false,0,false,1,SPORTS,1,1
24,19,COMIC BOOK,10,n/a,true,false,0,false,1,READING MATERIALS,1,1
24,19,TAN,11,n/a,true,false,0,false,1,COLORS,1,1
24,19,PETUNIA,12,5,true,true,0,false,1,FLOWERS,1,1
24,19,WATER,13,n/a,true,false,0,false,1,SOURCES OF FUEL,1,1
24,19,THUMB,14,n/a,true,false,0,false,1,BODY PARTS,1,1
24,19,STUDENT,15,n/a,true,false,0,false,1,OCCUPATIONS,1,1
24,19,STRAINER,16,n/a,true,false,0,false,1,KITCHEN TOOLS,1,1
24,19,PALACE,17,n/a,true,false,0,false,1,DWELLINGS,1,1
24,19,DETROIT,18,n/a,true,false,0,false,1,CITIES,1,1
24,19,SQUARE DANCE,19,n/a,true,false,0,false,1,DANCES,1,1
24,19,PUMPS,20,n/a,true,false,0,false,1,FOOTWEAR,1,1
24,19,MICHELLE,21,n/a,true,false,0,false,1,GIRL NAMES,1,1
24,19,DENIM,22,3,true,true,0,false,1,FABRICS,1,1
24,19,TROMBONE,23,2,true,true,0,false,1,MUSICAL INSTRUMENTS,1,1
24,19,COLUMBIA,24,1,true,true,0,false,1,COLLEGES,1,1
24,20,TEXANS,1,5,true,true,0,false,2,FOOTBALL TEAMS,1,1
24,20,ARIZONA,2,14,true,true,0,false,2,STATES,1,1
24,20,RECLINER,3,n/a,true,false,0,false,2,FURNITURE WORDS,1,1
24,20,TITANS,4,4,true,true,0,false,2,FOOTBALL TEAMS,1,2
24,20,FOOT REST,5,12,true,true,0,false,2,FURNITURE WORDS,1,2
24,20,KANSAS,6,n/a,true,false,0,false,2,STATES,1,2
24,20,LOVESEAT,7,n/a,true,false,0,false,2,FURNITURE WORDS,1,3
24,20,NEW JERSEY,8,8,true,true,0,false,2,STATES,1,3
24,20,VIKINGS,9,n/a,true,false,0,false,2,FOOTBALL TEAMS,1,3
24,20,BUREAU,10,n/a,true,false,0,false,2,FURNITURE WORDS,1,4
24,20,MASSACHUSETTS,11,9,true,true,0,false,2,STATES,1,4
24,20,JETS,12,n/a,true,false,0,false,2,FOOTBALL TEAMS,1,4
24,20,DELAWARE,13,n/a,true,false,0,false,2,STATES,1,5
24,20,CHIEFS,14,6,true,true,0,false,2,FOOTBALL TEAMS,1,5
24,20,FUTON,15,11,true,true,0,false,2,FURNITURE WORDS,1,5
24,20,SAINTS,16,10,true,true,0,false,2,FOOTBALL TEAMS,1,6
24,20,DRESSER,17,13,true,true,0,false,2,FURNITURE WORDS,1,6
24,20,PENNSYLVANIA,18,3,true,true,0,false,2,STATES,1,6
24,20,REDSKINS,19,7,true,true,0,false,2,FOOTBALL TEAMS,1,7
24,20,OREGON,20,n/a,true,false,0,false,2,STATES,1,7
24,20,NIGHTSTAND,21,n/a,true,false,0,false,2,FURNITURE WORDS,1,7
24,20,ALABAMA,22,n/a,true,false,0,false,2,STATES,1,8
24,20,CABINET,23,2,true,true,0,false,2,FURNITURE WORDS,1,8
24,20,BILLS,24,1,true,true,0,false,2,FOOTBALL TEAMS,1,8
24,21,CLOTH,1,11,true,true,0,false,3,FABRICS,2,1
24,21,DESTROYER,2,13,true,true,0,false,3,SHIPS,3,1
24,21,CORPORAL,3,4,true,true,0,false,3,MILITARY TITLES,1,1
24,21,BATTLESHIP,4,15,true,true,0,false,3,SHIPS,3,2
24,21,BATTLESHIP,4,20,false,true,1,false,3,SHIPS,3,2
24,21,CORDUROY,5,10,true,true,0,false,3,FABRICS,2,2
24,21,PRIVATE,6,3,true,true,0,false,3,MILITARY TITLES,1,2
24,21,MOTORBOAT,7,n/a,true,false,0,false,3,SHIPS,3,3
24,21,POLYESTER,8,n/a,true,false,0,false,3,FABRICS,2,3
24,21,COLONEL,9,5,true,true,0,false,3,MILITARY TITLES,1,3
24,21,TANKER,10,14,true,true,0,false,3,SHIPS,3,4
24,21,CALICO,11,8,true,true,0,false,3,FABRICS,2,4
24,21,MIDSHIPMAN,12,2,true,true,0,false,3,MILITARY TITLES,1,4
24,21,ROWBOAT,13,19,true,true,0,false,3,SHIPS,3,5
24,21,SUEDE,14,9,true,true,0,false,3,FABRICS,2,5
24,21,MAJOR,15,n/a,true,false,0,false,3,MILITARY TITLES,1,5
24,21,SATIN,16,n/a,true,false,0,false,3,FABRICS,2,6
24,21,BOATSWAIN,17,6,true,true,0,false,3,MILITARY TITLES,1,6
24,21,PONTOON,18,18,true,true,0,false,3,SHIPS,3,6
24,21,FLANNEL,19,n/a,true,false,0,false,3,FABRICS,2,7
24,21,CAPTAIN,20,7,true,true,0,false,3,MILITARY TITLES,1,7
24,21,FISHING BOAT,21,n/a,true,false,0,false,3,SHIPS,3,7
24,21,SPANDEX,22,12,true,true,0,false,3,FABRICS,2,8
24,21,SPEEDBOAT,23,16,true,true,0,false,3,SHIPS,3,8
24,21,COMMANDER,24,1,true,true,0,false,3,MILITARY TITLES,1,8
24,21,TUGBOAT,n/a,17,false,true,0,true,3,n/a,n/a,0
24,22,ANDREW,1,n/a,true,false,0,false,3,BOY NAMES,2,1
24,22,FRIAR,2,n/a,true,false,0,false,3,MEMBERS OF THE CLERGY,3,1
24,22,CHLORINE,3,6,true,true,0,false,3,CHEMICAL ELEMENTS,1,1
24,22,PASTOR,4,16,true,true,0,false,3,MEMBERS OF THE CLERGY,3,2
24,22,FLUORINE,5,7,true,true,0,false,3,CHEMICAL ELEMENTS,1,2
24,22,SAM,6,12,true,true,0,false,3,BOY NAMES,2,2
24,22,LITHIUM,7,5,true,true,0,false,3,CHEMICAL ELEMENTS,1,3
24,22,RECTOR,8,17,true,true,0,false,3,MEMBERS OF THE CLERGY,3,3
24,22,JACK,9,13,true,true,0,false,3,BOY NAMES,2,3
24,22,CALCIUM,10,n/a,true,false,0,false,3,CHEMICAL ELEMENTS,1,4
24,22,TERRY,11,10,true,true,0,false,3,BOY NAMES,2,4
24,22,NUN,12,18,true,true,0,false,3,MEMBERS OF THE CLERGY,3,4
24,22,MANGANESE,13,3,true,true,0,false,3,CHEMICAL ELEMENTS,1,5
24,22,REVEREND,14,n/a,true,false,0,false,3,MEMBERS OF THE CLERGY,3,5
24,22,MICHAEL,15,11,true,true,0,false,3,BOY NAMES,2,5
24,22,POTASSIUM,16,8,true,true,0,false,3,CHEMICAL ELEMENTS,1,6
24,22,RABBI,17,15,true,true,0,false,3,MEMBERS OF THE CLERGY,3,6
24,22,WILLIAM,18,n/a,true,false,0,false,3,BOY NAMES,2,6
24,22,PREACHER,19,19,true,true,0,false,3,MEMBERS OF THE CLERGY,3,7
24,22,MAGNESIUM,20,2,true,true,0,false,3,CHEMICAL ELEMENTS,1,7
24,22,MAGNESIUM,20,4,false,true,1,false,3,CHEMICAL ELEMENTS,1,7
24,22,ZACH,21,14,true,true,0,false,3,BOY NAMES,2,7
24,22,MONK,22,n/a,true,false,0,false,3,MEMBERS OF THE CLERGY,3,8
24,22,STEPHEN,23,n/a,true,false,0,false,3,BOY NAMES,2,8
24,22,BARIUM,24,1,true,true,0,false,3,CHEMICAL ELEMENTS,1,8
24,22,HELIUM,n/a,9,false,true,0,true,3,n/a,n/a,0
24,23,TROLLEY,1,n/a,true,false,0,false,2,MODES OF TRANSPORT,1,1
24,23,SKILLET,2,n/a,true,false,0,false,2,KITCHEN TOOLS,1,1
24,23,RIVER,3,n/a,true,false,0,false,2,NATURAL EARTH FORMATIONS,1,1
24,23,MOTORCYCLE,4,n/a,true,false,0,false,2,MODES OF TRANSPORT,1,2
24,23,EGG BEATER,5,6,true,true,0,false,2,KITCHEN TOOLS,1,2
24,23,HILL,6,n/a,true,false,0,false,2,NATURAL EARTH FORMATIONS,1,2
24,23,CARRIAGE,7,n/a,true,false,0,false,2,MODES OF TRANSPORT,1,3
24,23,FAULT,8,n/a,true,false,0,false,2,NATURAL EARTH FORMATIONS,1,3
24,23,CUTTING BOARD,9,n/a,true,false,0,false,2,KITCHEN TOOLS,1,3
24,23,PLATEAU,10,8,true,true,0,false,2,NATURAL EARTH FORMATIONS,1,4
24,23,TRACTOR,11,n/a,true,false,0,false,2,MODES OF TRANSPORT,1,4
24,23,ROLLING PIN,12,n/a,true,false,0,false,2,KITCHEN TOOLS,1,4
24,23,SEA,13,n/a,true,false,0,false,2,NATURAL EARTH FORMATIONS,1,5
24,23,COLANDER,14,n/a,true,false,0,false,2,KITCHEN TOOLS,1,5
24,23,STREETCAR,15,n/a,true,false,0,false,2,MODES OF TRANSPORT,1,5
24,23,LADLE,16,7,true,true,0,false,2,KITCHEN TOOLS,1,6
24,23,RAVINE,17,5,true,true,0,false,2,NATURAL EARTH FORMATIONS,1,6
24,23,SKATEBOARD,18,n/a,true,false,0,false,2,MODES OF TRANSPORT,1,6
24,23,MIXER,19,9,true,true,0,false,2,KITCHEN TOOLS,1,7
24,23,GLACIER,20,4,true,true,0,false,2,NATURAL EARTH FORMATIONS,1,7
24,23,TRAILER,21,n/a,true,false,0,false,2,MODES OF TRANSPORT,1,7
24,23,LAKE,22,3,true,true,0,false,2,NATURAL EARTH FORMATIONS,1,8
24,23,BOWL,23,2,true,true,0,false,2,KITCHEN TOOLS,1,8
24,23,SCOOTER,24,1,true,true,0,false,2,MODES OF TRANSPORT,1,8
24,24,EVERGREEN,1,5,true,true,0,false,3,TREES,1,1
24,24,OCEANOGRAPHY,2,n/a,true,false,0,false,3,SCIENCES,2,1
24,24,OIL,3,17,true,true,0,false,3,SOURCES OF FUEL,3,1
24,24,BIOCHEMISTRY,4,13,true,true,0,false,3,SCIENCES,2,2
24,24,STEAM,5,n/a,true,false,0,false,3,SOURCES OF FUEL,3,2
24,24,BLUE SPRUCE,6,4,true,true,0,false,3,TREES,1,2
24,24,AIR,7,14,true,true,0,false,3,SOURCES OF FUEL,3,3
24,24,ANATOMY,8,8,true,true,0,false,3,SCIENCES,2,3
24,24,CEDAR,9,n/a,true,false,0,false,3,TREES,1,3
24,24,KINESIOLOGY,10,10,true,true,0,false,3,SCIENCES,2,4
24,24,KINESIOLOGY,10,11,false,true,1,false,3,SCIENCES,2,4
24,24,ELECTRICITY,11,n/a,true,false,0,false,3,SOURCES OF FUEL,3,4
24,24,ELM,12,3,true,true,0,false,3,TREES,1,4
24,24,SOLAR,13,18,true,true,0,false,3,SOURCES OF FUEL,3,5
24,24,ASTRONOMY,14,12,true,true,0,false,3,SCIENCES,2,5
24,24,PALM TREE,15,6,true,true,0,false,3,TREES,1,5
24,24,NATURAL GAS,16,16,true,true,0,false,3,SOURCES OF FUEL,3,6
24,24,VIROLOGY,17,9,true,true,0,false,3,SCIENCES,2,6
24,24,EUCALYPTUS,18,n/a,true,false,0,false,3,TREES,1,6
24,24,BUTANE,19,15,true,true,0,false,3,SOURCES OF FUEL,3,7
24,24,WILLOW,20,n/a,true,false,0,false,3,TREES,1,7
24,24,ARCHAEOLOGY,21,n/a,true,false,0,false,3,SCIENCES,2,7
24,24,COAL,22,19,true,true,0,false,3,SOURCES OF FUEL,3,8
24,24,EARTH SCIENCE,23,n/a,true,false,0,false,3,SCIENCES,2,8
24,24,SEQUOIA,24,2,true,true,0,false,3,TREES,1,8
24,24,BLUE,n/a,1,false,true,0,true,3,n/a,n/a,0
24,24,OAK,n/a,7,false,true,0,true,3,n/a,n/a,0
24,25,DUCK,1,n/a,true,false,0,false,1,BIRDS,1,1
24,25,TANK TOP,2,6,true,true,0,false,1,CLOTHES,1,1
24,25,PENN STATE,3,n/a,true,false,0,false,1,COLLEGES,1,1
24,25,ITALY,4,10,true,true,0,false,1,COUNTRIES,1,1
24,25,CABIN,5,n/a,true,false,0,false,1,DWELLINGS,1,1
24,25,DIGEST,6,n/a,true,false,0,false,1,READING MATERIALS,1,1
24,25,PETROL,7,7,true,true,0,false,1,SOURCES OF FUEL,1,1
24,25,HIKING BOOTS,8,n/a,true,false,0,false,1,FOOTWEAR,1,1
24,25,RABBIT,9,n/a,true,false,0,false,1,FOUR-FOOTED ANIMALS,1,1
24,25,MEASURING CUP,10,n/a,true,false,0,false,1,KITCHEN TOOLS,1,1
24,25,KATHERINE,11,n/a,true,false,0,false,1,GIRL NAMES,1,1
24,25,SODIUM,12,9,true,true,0,false,1,CHEMICAL ELEMENTS,1,1
24,25,FELT,13,n/a,true,false,0,false,1,FABRICS,1,1
24,25,HOUSTON,14,n/a,true,false,0,false,1,CITIES,1,1
24,25,SLEET,15,5,true,true,0,false,1,WEATHER TERMS,1,1
24,25,CATAMARAN,16,n/a,true,false,0,false,1,SHIPS,1,1
24,25,LAVENDER,17,n/a,true,false,0,false,1,COLORS,1,1
24,25,ARMY MEN,18,n/a,true,false,0,false,1,TOYS,1,1
24,25,VOLCANO,19,n/a,true,false,0,false,1,NATURAL EARTH FORMATIONS,1,1
24,25,HALLWAY,20,8,true,true,0,false,1,PARTS OF A BUILDING,1,1
24,25,TABERNACLE,21,3,true,true,0,false,1,RELIGIOUS BUILDINGS,1,1
24,25,TABERNACLE,21,4,false,true,1,false,1,RELIGIOUS BUILDINGS,1,1
24,25,BOOKCASE,22,n/a,true,false,0,false,1,FURNITURE WORDS,1,1
24,25,NEBRASKA,23,2,true,true,0,false,1,STATES,1,1
24,25,HERRING,24,1,true,true,0,false,1,FISH,1,1
24,26,TICK,1,15,true,true,0,false,3,INSECTS,3,1
24,26,BUCKET,2,7,true,true,0,false,3,GARDEN TOOLS,2,1
24,26,NECTARINE,3,2,true,true,0,false,3,FRUIT,1,1
24,26,BEE,4,14,true,true,0,false,3,INSECTS,3,2
24,26,HONEYDEW,5,3,true,true,0,false,3,FRUIT,1,2
24,26,LAWNMOWER,6,8,true,true,0,false,3,GARDEN TOOLS,2,2
24,26,HORNET,7,17,true,true,0,false,3,INSECTS,3,3
24,26,TROWEL,8,6,true,true,0,false,3,GARDEN TOOLS,2,3
24,26,FIG,9,5,true,true,0,false,3,FRUIT,1,3
24,26,WORM,10,13,true,true,0,false,3,INSECTS,3,4
24,26,LIME,11,n/a,true,false,0,false,3,FRUIT,1,4
24,26,SOIL,12,n/a,true,false,0,false,3,GARDEN TOOLS,2,4
24,26,GNAT,13,n/a,true,false,0,false,3,INSECTS,3,5
24,26,SEEDS,14,n/a,true,false,0,false,3,GARDEN TOOLS,2,5
24,26,RASPBERRY,15,n/a,true,false,0,false,3,FRUIT,1,5
24,26,SPADE,16,n/a,true,false,0,false,3,GARDEN TOOLS,2,6
24,26,CANTALOUPE,17,4,true,true,0,false,3,FRUIT,1,6
24,26,BUTTERFLY,18,n/a,true,false,0,false,3,INSECTS,3,6
24,26,CLIPPERS,19,n/a,true,false,0,false,3,GARDEN TOOLS,2,7
24,26,DRAGONFLY,20,n/a,true,false,0,false,3,INSECTS,3,7
24,26,PLUM,21,n/a,true,false,0,false,3,FRUIT,1,7
24,26,LADY BUG,22,16,true,true,0,false,3,INSECTS,3,8
24,26,WATERING CAN,23,10,true,true,0,false,3,GARDEN TOOLS,2,8
24,26,WATERING CAN,23,11,false,true,1,false,3,GARDEN TOOLS,2,8
24,26,MANGO,24,1,true,true,0,false,3,FRUIT,1,8
24,26,HOSE,n/a,12,false,true,0,true,3,n/a,n/a,0
24,26,WATERING HOSE,n/a,9,false,true,0,true,3,n/a,n/a,0
25,1,PHILADELPHIA,1,3,true,true,0,false,1,CITIES,1,1
25,1,LADY BUG,2,12,true,true,0,false,1,INSECTS,1,1
25,1,NECK,3,6,true,true,0,false,1,BODY PARTS,1,1
25,1,TUBA,4,n/a,true,false,0,false,1,MUSICAL INSTRUMENTS,1,1
25,1,PERIODICAL,5,5,true,true,0,false,1,READING MATERIALS,1,1
25,1,TWO STEP,6,n/a,true,false,0,false,1,DANCES,1,1
25,1,NAIL GUN,7,7,true,true,0,false,1,CARPENTRY TOOLS,1,1
25,1,SCARF,8,8,true,true,0,false,1,CLOTHES,1,1
25,1,PHYSICAL THERAPIST,9,4,true,true,0,false,1,OCCUPATIONS,1,1
25,1,PRONOUN,10,n/a,true,false,0,false,1,PARTS OF SPEECH,1,1
25,1,CORN,11,n/a,true,false,0,false,1,VEGETABLES,1,1
25,1,DROUGHT,12,n/a,true,false,0,false,1,WEATHER TERMS,1,1
25,1,BENGALS,13,11,true,true,0,false,1,FOOTBALL TEAMS,1,1
25,1,CHAPEL,14,n/a,true,false,0,false,1,RELIGIOUS BUILDINGS,1,1
25,1,HONEYDEW,15,n/a,true,false,0,false,1,FRUIT,1,1
25,1,SOFTBALL,16,n/a,true,false,0,false,1,SPORTS,1,1
25,1,ROOM,17,13,true,true,0,false,1,PARTS OF A BUILDING,1,1
25,1,SNAPPER,18,n/a,true,false,0,false,1,FISH,1,1
25,1,PASTOR,19,n/a,true,false,0,false,1,MEMBERS OF THE CLERGY,1,1
25,1,FLORIDA STATE,20,9,true,true,0,false,1,COLLEGES,1,1
25,1,CALICO,21,10,true,true,0,false,1,FABRICS,1,1
25,1,EVERGREEN,22,n/a,true,false,0,false,1,TREES,1,1
25,1,HUT,23,1,true,true,0,false,1,DWELLINGS,1,1
25,1,NEVADA,24,2,true,true,0,false,1,STATES,1,1
25,2,EARTHQUAKE,1,n/a,true,false,0,false,1,WEATHER TERMS,1,1
25,2,SLACKS,2,4,true,true,0,false,1,CLOTHES,1,1
25,2,VIOLIN,3,12,true,true,0,false,1,MUSICAL INSTRUMENTS,1,1
25,2,BASILICA,4,n/a,true,false,0,false,1,RELIGIOUS BUILDINGS,1,1
25,2,WATER,5,9,true,true,0,false,1,SOURCES OF FUEL,1,1
25,2,SAILING,6,8,true,true,0,false,1,SPORTS,1,1
25,2,TABASCO,7,n/a,true,false,0,false,1,SEASONINGS,1,1
25,2,GERUND,8,11,true,true,0,false,1,PARTS OF SPEECH,1,1
25,2,BOWL,9,n/a,true,false,0,false,1,KITCHEN TOOLS,1,1
25,2,SAINTS,10,7,true,true,0,false,1,FOOTBALL TEAMS,1,1
25,2,LEGOS,11,n/a,true,false,0,false,1,TOYS,1,1
25,2,DOVE,12,n/a,true,false,0,false,1,BIRDS,1,1
25,2,MELISSA,13,n/a,true,false,0,false,1,GIRL NAMES,1,1
25,2,LAVENDER,14,5,true,true,0,false,1,COLORS,1,1
25,2,TICK,15,n/a,true,false,0,false,1,INSECTS,1,1
25,2,MOOSE,16,13,true,true,0,false,1,FOUR-FOOTED ANIMALS,1,1
25,2,EARTH SCIENCE,17,10,true,true,0,false,1,SCIENCES,1,1
25,2,BRANDON,18,n/a,true,false,0,false,1,BOY NAMES,1,1
25,2,UCLA,19,3,true,true,0,false,1,COLLEGES,1,1
25,2,LOUISIANA,20,6,true,true,0,false,1,STATES,1,1
25,2,TUNA,21,n/a,true,false,0,false,1,FISH,1,1
25,2,CELERY,22,n/a,true,false,0,false,1,VEGETABLES,1,1
25,2,CONDOMINIUM,23,2,true,true,0,false,1,DWELLINGS,1,1
25,2,SALSA,24,1,true,true,0,false,1,DANCES,1,1
25,3,SOUL,1,9,true,true,0,false,2,MUSIC STYLES,1,1
25,3,PHOSPHOROUS,2,4,true,true,0,false,2,CHEMICAL ELEMENTS,1,1
25,3,RAINBOW TROUT,3,16,true,true,0,false,2,FISH,1,1
25,3,SYMPHONY,4,11,true,true,0,false,2,MUSIC STYLES,1,2
25,3,POTASSIUM,5,5,true,true,0,false,2,CHEMICAL ELEMENTS,1,2
25,3,HALIBUT,6,14,true,true,0,false,2,FISH,1,2
25,3,BORON,7,n/a,true,false,0,false,2,CHEMICAL ELEMENTS,1,3
25,3,ALTERNATIVE,8,10,true,true,0,false,2,MUSIC STYLES,1,3
25,3,COD,9,n/a,true,false,0,false,2,FISH,1,3
25,3,PUNK,10,12,true,true,0,false,2,MUSIC STYLES,1,4
25,3,CALCIUM,11,6,true,true,0,false,2,CHEMICAL ELEMENTS,1,4
25,3,CATFISH,12,19,true,true,0,false,2,FISH,1,4
25,3,POP,13,8,true,true,0,false,2,MUSIC STYLES,1,5
25,3,CARBON,14,n/a,true,false,0,false,2,CHEMICAL ELEMENTS,1,5
25,3,SWORDFISH,15,n/a,true,false,0,false,2,FISH,1,5
25,3,FLUORINE,16,3,true,true,0,false,2,CHEMICAL ELEMENTS,1,6
25,3,SKA,17,13,true,true,0,false,2,MUSIC STYLES,1,6
25,3,MACKEREL,18,15,true,true,0,false,2,FISH,1,6
25,3,FOLK,19,n/a,true,false,0,false,2,MUSIC STYLES,1,7
25,3,ARGON,20,1,true,true,0,false,2,CHEMICAL ELEMENTS,1,7
25,3,BARRACUDA,21,n/a,true,false,0,false,2,FISH,1,7
25,3,HELIUM,22,2,true,true,0,false,2,CHEMICAL ELEMENTS,1,8
25,3,CARP,23,18,true,true,0,false,2,FISH,1,8
25,3,REGGAE,24,7,true,true,0,false,2,MUSIC STYLES,1,8
25,3,MAGNESIUM,n/a,17,false,true,0,true,2,n/a,n/a,0
25,4,LISA,1,4,true,true,0,false,2,GIRL NAMES,1,1
25,4,ABBOT,2,12,true,true,0,false,2,MEMBERS OF THE CLERGY,1,1
25,4,BUREAU,3,8,true,true,0,false,2,FURNITURE WORDS,1,1
25,4,LINDA,4,3,true,true,0,false,2,GIRL NAMES,1,2
25,4,DEACON,5,11,true,true,0,false,2,MEMBERS OF THE CLERGY,1,2
25,4,DRESSER,6,9,true,true,0,false,2,FURNITURE WORDS,1,2
25,4,VICAR,7,n/a,true,false,0,false,2,MEMBERS OF THE CLERGY,1,3
25,4,EMILY,8,n/a,true,false,0,false,2,GIRL NAMES,1,3
25,4,RECLINER,9,n/a,true,false,0,false,2,FURNITURE WORDS,1,3
25,4,ARCHBISHOP,10,n/a,true,false,0,false,2,MEMBERS OF THE CLERGY,1,4
25,4,ARMOIRE,11,5,true,true,0,false,2,FURNITURE WORDS,1,4
25,4,DANIELLE,12,n/a,true,false,0,false,2,GIRL NAMES,1,4
25,4,CABINET,13,n/a,true,false,0,false,2,FURNITURE WORDS,1,5
25,4,KAREN,14,16,true,true,0,false,2,GIRL NAMES,1,5
25,4,MONK,15,14,true,true,0,false,2,MEMBERS OF THE CLERGY,1,5
25,4,STACY,16,n/a,true,false,0,false,2,GIRL NAMES,1,6
25,4,BOOKCASE,17,15,true,true,0,false,2,FURNITURE WORDS,1,6
25,4,PARSON,18,10,true,true,0,false,2,MEMBERS OF THE CLERGY,1,6
25,4,OTTOMAN,19,7,true,true,0,false,2,FURNITURE WORDS,1,7
25,4,PREACHER,20,13,true,true,0,false,2,MEMBERS OF THE CLERGY,1,7
25,4,DIANNE,21,2,true,true,0,false,2,GIRL NAMES,1,7
25,4,CHAPLAIN,22,n/a,true,false,0,false,2,MEMBERS OF THE CLERGY,1,8
25,4,HEATHER,23,1,true,true,0,false,2,GIRL NAMES,1,8
25,4,END TABLE,24,6,true,true,0,false,2,FURNITURE WORDS,1,8
25,5,LIGHT YEAR,1,6,true,true,0,false,3,UNITS OF DISTANCE,1,1
25,5,JUMP ROPE,2,n/a,true,false,0,false,3,TOYS,3,1
25,5,KNEE,3,12,true,true,0,false,3,BODY PARTS,2,1
25,5,NINTENDO,4,17,true,true,0,false,3,TOYS,3,2
25,5,TORSO,5,11,true,true,0,false,3,BODY PARTS,2,2
25,5,DECIMETER,6,4,true,true,0,false,3,UNITS OF DISTANCE,1,2
25,5,THIGH,7,8,true,true,0,false,3,BODY PARTS,2,3
25,5,LEAGUE,8,n/a,true,false,0,false,3,UNITS OF DISTANCE,1,3
25,5,ACTION FIGURES,9,n/a,true,false,0,false,3,TOYS,3,3
25,5,WRIST,10,13,true,true,0,false,3,BODY PARTS,2,4
25,5,FURLONG,11,5,true,true,0,false,3,UNITS OF DISTANCE,1,4
25,5,ARMY MEN,12,15,true,true,0,false,3,TOYS,3,4
25,5,NANOMETER,13,3,true,true,0,false,3,UNITS OF DISTANCE,1,5
25,5,THUMB,14,7,true,true,0,false,3,BODY PARTS,2,5
25,5,TEDDY BEAR,15,18,true,true,0,false,3,TOYS,3,5
25,5,FATHOM,16,n/a,true,false,0,false,3,UNITS OF DISTANCE,1,6
25,5,BACK,17,9,true,true,0,false,3,BODY PARTS,2,6
25,5,STUFFED ANIMAL,18,n/a,true,false,0,false,3,TOYS,3,6
25,5,MICRON,19,2,true,true,0,false,3,UNITS OF DISTANCE,1,7
25,5,PUZZLE,20,16,true,true,0,false,3,TOYS,3,7
25,5,TEETH,21,n/a,true,false,0,false,3,BODY PARTS,2,7
25,5,NAUTICAL MILE,22,1,true,true,0,false,3,UNITS OF DISTANCE,1,8
25,5,EAR,23,10,true,true,0,false,3,BODY PARTS,2,8
25,5,WATER PISTOL,24,14,true,true,0,false,3,TOYS,3,8
25,6,DENIM,1,7,true,true,0,false,3,FABRICS,2,1
25,6,SOUTH CAROLINA,2,16,true,true,0,false,3,STATES,3,1
25,6,TROLLEY,3,2,true,true,0,false,3,MODES OF TRANSPORT,1,1
25,6,WISCONSIN,4,n/a,true,false,0,false,3,STATES,3,2
25,6,TWEED,5,9,true,true,0,false,3,FABRICS,2,2
25,6,SCOOTER,6,3,true,true,0,false,3,MODES OF TRANSPORT,1,2
25,6,MISSOURI,7,13,true,true,0,false,3,STATES,3,3
25,6,WAGON,8,n/a,true,false,0,false,3,MODES OF TRANSPORT,1,3
25,6,CORDUROY,9,n/a,true,false,0,false,3,FABRICS,2,3
25,6,BICYCLE,10,6,true,true,0,false,3,MODES OF TRANSPORT,1,4
25,6,CONNECTICUT,11,15,true,true,0,false,3,STATES,3,4
25,6,RAYON,12,12,true,true,0,false,3,FABRICS,2,4
25,6,MOTORCYCLE,13,5,true,true,0,false,3,MODES OF TRANSPORT,1,5
25,6,LEATHER,14,n/a,true,false,0,false,3,FABRICS,2,5
25,6,MONTANA,15,n/a,true,false,0,false,3,STATES,3,5
25,6,VELVET,16,11,true,true,0,false,3,FABRICS,2,6
25,6,NEW HAMPSHIRE,17,14,true,true,0,false,3,STATES,3,6
25,6,TRAIN,18,1,true,true,0,false,3,MODES OF TRANSPORT,1,6
